situacao_setor,tipo_setor,metragem,valor_mm,valor_m2,v001,v002,v003,v004,v005,v006,v007,v008,v009,v010,v011,v012,bairro,quartos,banheiros,vagas,rua,cep,setor_censo,nome_do_distrito,sub_regiões,setor,sub_setor,divisao_sub_setor,quant_dom_part,quant_mor,valor_anuncio
1.0,0.0,2.58,5.717433988980398,2.2978113318507436,0.8761904761904762,1.224755700325733,0.54,0.7424242424242429,0.4891097862528797,0.953846307463737,0.42033554357426933,0.9803096434577877,0.14121590161632439,0.6381098506078543,0.5153817204998767,0.8910107185810571,0.023468290935148694,0.073450376209244,0.1816553206735937,0.005374417771408097,0.0014331780723754925,0.0014331780723754925,0.00680759584378359,0.029201003224650662,0.14582586886420637,0.1759226083840917,0.11698316015764959,0.09566463633106413,0.443568613400215,0.43031171623074166,16.52356082573315
1.0,0.0,-0.552,-0.14240742636580628,1.0049181248857197,0.02857142857142857,0.16286644951140064,0.17999999999999972,0.5606060606060609,-0.5535665466627281,-0.2513416693305828,-0.5342545123440303,-0.24010170885463886,-0.5783366714212863,-0.2651400567330647,-0.5811027913676534,-0.24605291155770298,0.0051952705123611605,0.45234682909351487,0.21121461841633823,0.16069509136510213,0.00017914725904693657,0.00017914725904693657,0.00017914725904693657,0.006449301325689717,0.08563238982443569,0.10784664994625583,0.09924758151200287,0.1082049444643497,0.42672877104980295,0.43031171623074166,14.060024918099726
1.0,0.0,-0.14,0.059567724072053865,0.33960991579031863,0.10476190476190476,-0.23452768729641693,-1.2599999999999998,-0.8636363636363635,-0.2701728968729572,-0.16990209835067469,-0.3022231245583318,-0.1634303417040582,-0.23310693460057502,-0.20368886396953148,-0.28069920450563857,-0.20537086051230707,0.010748835542816195,0.021139376567538518,0.1934790397706915,0.20440702257255464,0.00035829451809387314,0.00035829451809387314,0.0014331780723754925,0.050161232533142246,0.33715514152633463,0.1759226083840917,0.09369401648154783,0.11393765675385166,0.443568613400215,0.34127552848441417,14.375126917328105
1.0,0.0,-0.26,-0.11123578581197156,0.14871888530021757,-0.6761904761904762,-0.749185667752443,-0.6399999999999997,-0.48484848484848464,-0.21497260329382942,-0.1357264712375619,-0.23749570847498686,-0.12901958527664406,-0.19476819381111107,-0.16030477420353093,-0.21373233496411842,-0.16134156071500466,0.025618058043711932,0.2998925116445718,0.21121461841633823,0.16069509136510213,0.0007165890361877463,0.0007165890361877463,0.0007165890361877463,0.04138301683984235,0.37244715155858116,0.135614475098531,0.15048369759942673,0.1082049444643497,0.42672877104980295,0.2076316732353995,14.115615891155079
1.0,0.0,-0.34,-0.2820392956959971,-0.19225962483785827,0.7333333333333333,0.3289902280130293,-1.1399999999999997,-1.227272727272727,0.07244019160289093,0.33233127312483307,0.01117774887407038,0.3485069525375853,0.3142742060647268,0.29913293478245173,0.1436613503938542,0.24820041785949876,0.00035829451809387314,0.2998925116445718,0.1816553206735937,0.16069509136510213,0.00017914725904693657,0.00017914725904693657,0.00017914725904693657,0.017198136868505912,0.37244715155858116,0.08437835901110713,0.09924758151200287,0.08939448226442136,0.443568613400215,0.43031171623074166,13.76421831620775
1.0,0.0,-0.644,-0.5045108673199402,-0.42251265568511337,-0.2857142857142857,-0.11726384364820847,0.40000000000000036,-0.045454545454545164,-0.5611734473338219,-0.26950884268351055,-0.5837044612800096,-0.26073856502259646,-0.6706600545426327,-0.3251112610697989,-0.6664789317276373,-0.30830438491303847,0.0005374417771408098,0.13292726621282694,0.1934790397706915,0.2699749193837334,0.0005374417771408098,0.0005374417771408098,0.0005374417771408098,0.014510927982801862,0.33715514152633463,0.08437835901110713,0.0807954138301684,0.11519168756718022,0.42672877104980295,0.34127552848441417,12.969214528909768
1.0,0.0,-0.22,-0.29698460281084926,-0.42000195525712103,-1.457142857142857,-1.4657980456026058,-0.5599999999999996,-0.5757575757575757,-0.09700220325322811,0.13660142206644227,-0.13898762713831345,0.15573962028085264,-0.09870147146858621,-0.0023172765163088738,-0.1362851840797311,-8.894609863615423e-05,0.005911859548548907,0.13292726621282694,0.10014331780723755,0.2699749193837334,0.0005374417771408098,0.0005374417771408098,0.0010748835542816195,0.04980293801504837,0.37244715155858116,0.12809029021855967,0.15048369759942673,0.09566463633106413,0.10587603009673952,0.020781082049444642,13.726680437153236
1.0,0.0,0.86,2.51486817865492,2.1384017808671008,-0.26666666666666666,-0.34201954397394135,-0.5200000000000005,-1.0454545454545452,0.8462983757066742,2.7160270276534106,1.047162623404717,3.158700908247754,1.9696874514991831,4.668623583154707,1.7698023592312386,4.504728147485616,0.0016123253314224292,0.2998925116445718,0.1816553206735937,0.20440702257255464,0.0007165890361877463,0.0007165890361877463,0.0017914725904693658,0.03815836617699749,0.37244715155858116,0.135614475098531,0.09118595485489071,0.1082049444643497,0.42672877104980295,0.34127552848441417,15.830413711839864
1.0,0.0,0.98,0.37982430510460163,-0.32447578183017334,0.3142857142857143,0.4201954397394137,0.05999999999999961,-0.0757575757575755,2.0665803209807136,6.622920885203696,1.703220567858933,6.404914568690622,1.772779678804496,5.658337388572366,1.5367367860989631,5.511947022806269,0.031529917592260835,0.2998925116445718,0.21121461841633823,0.07900394123969903,0.0014331780723754925,0.0014331780723754925,0.0017914725904693658,0.09566463633106413,0.33715514152633463,0.20154066642780366,0.13006091006807596,0.11519168756718022,0.443568613400215,0.43031171623074166,14.731801689838349
1.0,0.0,0.42,0.6360295699306399,0.487184515261539,0.6666666666666666,1.1009771986970684,0.7999999999999998,1.3939393939393947,1.7771862573693005,12.921868124236118,1.488194355477482,12.730014034784501,1.2101702055326033,8.347419972770185,1.030695960238259,8.435916058910552,0.024722321748477247,0.2998925116445718,0.14905051952705123,0.16069509136510213,0.0005374417771408098,0.0005374417771408098,0.00841992117520602,0.01683984235041204,0.14582586886420637,0.09709781440343963,0.14905051952705123,0.11393765675385166,0.443568613400215,0.43031171623074166,14.946912992035967
1.0,0.0,0.968,-0.294849558937299,-1.032244565890645,0.0,-0.06840390879478828,-0.45999999999999996,-0.9242424242424242,-0.06505985719683118,0.09581594355118235,-0.14505909457085595,0.10046386561301286,-0.09073070868469486,0.02793563075366943,-0.14886255985673313,0.026878468377703215,0.0023289143676101754,0.45234682909351487,0.21121461841633823,0.07900394123969903,0.00017914725904693657,0.00017914725904693657,0.00035829451809387314,0.011107130060910068,0.049086348978860626,0.08437835901110713,0.0807954138301684,0.11519168756718022,0.42672877104980295,0.34127552848441417,13.732130035981154
1.0,0.0,-0.38,-0.11123578581197156,0.44816238559366817,-0.20952380952380953,-0.3485342019543974,-0.7400000000000002,-0.9848484848484849,-0.18855243378311498,-0.14458935163442005,-0.198087747120064,-0.140527384183472,-0.3111258101945945,-0.1947811878798829,-0.21526103375335778,-0.18514222653396017,0.0012540308133285561,0.45234682909351487,0.1934790397706915,0.16069509136510213,0.00035829451809387314,0.00035829451809387314,0.00035829451809387314,0.04568255105696883,0.33715514152633463,0.12809029021855967,0.11698316015764959,0.09978502328914368,0.42672877104980295,0.34127552848441417,14.115615891155079
1.0,0.0,1.184,2.6002699335969326,1.6927204500317088,-0.3096399535423925,-0.434972590768253,-0.5575609756097553,0.15096082779009673,1.21676665498277,3.1878461916226595,1.2243666356968956,3.355251731175386,1.1723149181797419,3.23074358611699,1.2691389461163596,3.3473869669214693,0.017018989609458975,0.45234682909351487,0.14905051952705123,0.16069509136510213,0.001970619849516302,0.001970619849516302,0.00573271228950197,0.050161232533142246,0.14582586886420637,0.1759226083840917,0.14905051952705123,0.1082049444643497,0.42672877104980295,0.34127552848441417,15.856731016694035
1.0,0.0,0.284,-0.2393384182249907,-0.7243688210768688,-0.7714285714285715,-0.7035830618892508,0.09999999999999964,-0.3636363636363633,-0.097010011208754,-0.17437816221698085,-0.15622248809772823,-0.1744644623654028,-0.12647534865158497,-0.20774011006985924,-0.2040851814843172,-0.21770019633818308,0.0012540308133285561,0.45234682909351487,0.14905051952705123,0.2699749193837334,0.00017914725904693657,0.00017914725904693657,0.00017914725904693657,0.017018989609458975,0.33715514152633463,0.135614475098531,0.11698316015764959,0.09978502328914368,0.42672877104980295,0.2076316732353995,13.864301674514206
1.0,0.0,1.58,3.582390115430079,2.0096479127649283,0.21904761904761905,-0.1791530944625407,-1.38,-0.727272727272727,0.9642004561364241,0.7208831302189113,0.8479053377041146,0.685669833849875,0.9049199228421292,0.9057214602836223,1.222006514488898,0.8712383840782415,0.017018989609458975,0.073450376209244,0.14905051952705123,0.20440702257255464,0.0023289143676101754,0.0023289143676101754,0.0023289143676101754,0.029201003224650662,0.37244715155858116,0.015585811537083483,0.13006091006807596,0.11519168756718022,0.443568613400215,0.34127552848441417,16.118095750958314
1.0,0.0,-0.5,-0.3567658312702582,-0.10835321751581202,-0.5523809523809524,-0.46254071661237783,0.16000000000000014,0.2575757575757582,-0.5928444669356943,-0.2761799413190924,-0.5954336243729186,-0.2677119466389808,-0.6298159001382042,-0.3266527667586782,-0.6601616942861962,-0.3114903378050002,0.0005374417771408098,0.45234682909351487,0.1816553206735937,0.2699749193837334,0.00017914725904693657,0.00017914725904693657,0.00017914725904693657,0.01898960945897528,0.33715514152633463,0.20154066642780366,0.11698316015764959,0.08939448226442136,0.42672877104980295,0.34127552848441417,13.560619598657233
1.0,0.0,0.152,0.37982430510460163,0.46949803464756895,0.2,0.36156351791530944,0.2400000000000002,0.181818181818182,-0.17447664195882517,-0.11637092924537237,-0.23978749743352928,-0.1116346498956249,-0.2514134523712742,-0.15824573252606666,-0.2606314642027537,-0.15304750937398465,0.0012540308133285561,0.2998925116445718,0.09243998566821927,0.16069509136510213,0.00017914725904693657,0.00017914725904693657,0.00017914725904693657,0.0293801504836976,0.37244715155858116,0.09709781440343963,0.06234324614833393,0.1082049444643497,0.443568613400215,0.43031171623074166,14.731801689838349
1.0,0.0,1.624,1.8316541391188184,0.5579320495943323,-1.3142857142857143,-1.1400651465798046,1.62,1.5606060606060612,2.1081537801782906,2.560671063271764,1.7418144965845133,2.450635887211997,1.1533254007553193,2.1541207092923647,1.357087426517344,2.301667878848914,0.016660695091365103,0.2998925116445718,0.03959154424937299,0.038874955213185236,0.0026872088857040487,0.0026872088857040487,0.0026872088857040487,0.09566463633106413,0.33715514152633463,0.20154066642780366,0.0807954138301684,0.08939448226442136,0.10587603009673952,0.2076316732353995,15.59046307836746
1.0,0.0,1.888,1.7889532616478117,0.34487987953188426,-1.161904761904762,-1.1107491856677525,0.13999999999999968,0.181818181818182,2.6760205296092856,18.774185792076462,7.693622510342485,13.780455842584008,3.4754373387925233,17.853464611494346,9.510216846831648,20.757429415322303,0.016660695091365103,0.021139376567538518,0.1934790397706915,0.018631314940881404,0.0012540308133285561,0.0012540308133285561,0.0016123253314224292,0.09566463633106413,0.33715514152633463,0.20154066642780366,0.0807954138301684,0.09082766033679684,0.10587603009673952,0.2076316732353995,15.573368647930426
1.0,0.0,0.38,0.37982430510460163,0.15716879007040324,1.1904761904761905,1.4429967426710097,0.2599999999999998,0.6060606060606066,-0.5964849261996382,-0.2722250688263268,-0.6038053250858848,-0.2629615801809358,-0.6636648510424441,-0.32613949302994494,-0.6605172659909938,-0.3098318786247432,0.025259763525618057,0.2998925116445718,0.1816553206735937,0.16069509136510213,0.0007165890361877463,0.0007165890361877463,0.0007165890361877463,0.006091006807595844,0.37244715155858116,0.12809029021855967,0.09924758151200287,0.0802579720530276,0.443568613400215,0.43031171623074166,14.731801689838349
1.0,0.0,3.276,2.728372566009952,0.22593244713876584,0.02857142857142857,0.16938110749185667,0.20000000000000018,0.07575757575757618,1.1882360760295332,1.6890515416116016,1.182420393568129,1.706647519726958,0.971627484165638,1.450809417306888,1.1288778727987647,1.495298823443055,0.007882479398065209,0.2998925116445718,0.1816553206735937,0.09620207810820494,0.0012540308133285561,0.0012540308133285561,0.0037620924399856684,0.07273378717305626,0.33715514152633463,0.1759226083840917,0.0807954138301684,0.11519168756718022,0.42672877104980295,0.43031171623074166,15.894952224644102
1.0,0.0,1.18,1.10573922211171,0.26809299450811164,-1.1047619047619048,-0.7980456026058632,2.1800000000000006,2.2575757575757582,4.980031085965156,18.774185792076462,4.856983948791703,13.780455842584008,3.042011869304618,17.853464611494346,2.97464799698932,20.757429415322303,0.031529917592260835,0.2998925116445718,0.09243998566821927,0.038874955213185236,0.0005374417771408098,0.0005374417771408098,0.0012540308133285561,0.09566463633106413,0.33715514152633463,0.20154066642780366,0.13006091006807596,0.09978502328914368,0.10587603009673952,0.2076316732353995,15.250595321348806
1.0,0.0,-0.14,0.31577298889809213,0.9526120982092342,1.0952380952380953,0.6482084690553745,-1.12,-0.9545454545454545,0.33755736949544557,0.47178691803086686,0.2821205718880805,0.4834207460126431,0.434327122765267,0.42525217962584744,0.34584409348680895,0.38403649701198667,0.0032246506628448583,0.2998925116445718,0.1934790397706915,0.018631314940881404,0.00035829451809387314,0.00035829451809387314,0.0005374417771408098,0.04371193120745252,0.37244715155858116,0.12809029021855967,0.09369401648154783,0.0802579720530276,0.443568613400215,0.43031171623074166,14.669926311652166
1.0,0.0,-0.492,-0.5382445605220353,-0.8523387722464618,0.9428571428571428,1.1596091205211727,0.2400000000000002,-0.6515151515151512,-0.66823418151588,-0.28618810873793393,-0.6507844654394414,-0.2776372107062825,-0.7107281958804791,-0.3397842892135607,-0.6982727520471327,-0.32337889199585423,0.0007165890361877463,0.45234682909351487,0.10014331780723755,0.2699749193837334,0.00035829451809387314,0.00035829451809387314,0.00035829451809387314,0.004478681476173415,0.08563238982443569,0.015585811537083483,0.09118595485489071,0.11393765675385166,0.443568613400215,0.43031171623074166,12.765691290604371
1.0,0.0,-0.22,-0.1453964877887767,-0.021039701532810144,0.26666666666666666,0.36807817589576547,0.05999999999999961,-0.40909090909090884,-0.263992900074219,-0.08003970239158373,0.11284231772991549,-0.05724959840227055,-0.2011056338548633,0.282079945848481,0.18533072061667027,0.54525721350238,0.0014331780723754925,0.2998925116445718,0.1816553206735937,0.07900394123969903,0.00017914725904693657,0.00017914725904693657,0.00017914725904693657,0.007882479398065209,0.049086348978860626,0.08437835901110713,0.11698316015764959,0.1082049444643497,0.443568613400215,0.43031171623074166,14.054528245836039
1.0,0.0,0.06,0.07664807506045643,0.04181194198557372,-1.457142857142857,-1.4657980456026058,-0.5599999999999996,-0.5757575757575757,-0.09700220325322811,0.13660142206644227,-0.13898762713831345,0.15573962028085264,-0.09870147146858621,-0.0023172765163088738,-0.1362851840797311,-8.894609863615423e-05,0.005911859548548907,0.2998925116445718,0.21121461841633823,0.16069509136510213,0.0005374417771408098,0.0005374417771408098,0.0010748835542816195,0.04980293801504837,0.37244715155858116,0.12809029021855967,0.15048369759942673,0.09566463633106413,0.10587603009673952,0.020781082049444642,14.397726736475999
1.0,0.0,-0.06,0.12361904027856338,0.3310959965900559,0.6,0.5374592833876222,-0.3799999999999999,-0.9393939393939393,0.28093602801060674,0.0655985041282213,0.15698078820265507,0.058785759341004655,0.2636042481172444,0.05306877381257882,0.18881117066144137,0.014358265786673884,0.025618058043711932,0.45234682909351487,0.1816553206735937,0.09620207810820494,0.00017914725904693657,0.00017914725904693657,0.0014331780723754925,0.04980293801504837,0.37244715155858116,0.10784664994625583,0.11698316015764959,0.09853099247581512,0.443568613400215,0.43031171623074166,14.45736497045232
1.0,0.0,0.136,-0.047184469605462055,-0.2816999663326597,0.2761904761904762,0.2620288506281993,-0.2831428571428569,0.10140692640692645,-0.1559153888265801,0.1576808250514847,-0.08884093720392096,0.19087425361037097,-0.205759943789203,0.042805617980586165,-0.11166299292008172,0.08260370496375559,0.025259763525618057,0.45234682909351487,0.1816553206735937,0.2699749193837334,0.00017914725904693657,0.00017914725904693657,0.004657828735220351,0.04980293801504837,0.37244715155858116,0.12809029021855967,0.09924758151200287,0.1082049444643497,0.443568613400215,0.43031171623074166,14.220976332738882
1.0,0.0,-0.52,-0.3243131643922934,0.08190379830140641,0.37142857142857144,0.34201954397394135,-0.2999999999999998,-1.0757575757575755,0.23319623593646227,-0.02515073667429056,0.10509549683615385,-0.02971344691245714,0.18047846748505253,-0.02597321347765391,0.09055139568382677,-0.05881040169580993,0.0017914725904693658,0.13292726621282694,0.10014331780723755,0.2699749193837334,0.0007165890361877463,0.0007165890361877463,0.0010748835542816195,0.04980293801504837,0.37244715155858116,0.10784664994625583,0.14905051952705123,0.09978502328914368,0.443568613400215,0.43031171623074166,13.654168582642953
1.0,0.0,0.9,0.12361904027856338,-0.558608559837398,0.24761904761904763,0.4820846905537459,0.41999999999999993,-0.015151515151514831,0.23915565799159438,0.1802215223649155,0.2522209169713258,0.18241064866133652,0.022925643167020168,0.10160540202427641,0.17557455975291672,0.12959367582379663,0.025618058043711932,0.2998925116445718,0.1816553206735937,0.16069509136510213,0.0025080616266571123,0.0025080616266571123,0.0073450376209244,0.048907201719813685,0.37244715155858116,0.20154066642780366,0.09369401648154783,0.08939448226442136,0.443568613400215,0.43031171623074166,14.45736497045232
1.0,0.0,1.724,1.4430761541326602,0.18665723324798952,0.02857142857142857,0.0,-0.3200000000000003,0.21212121212121235,-0.3518011679183254,-0.03814462724696729,-0.04124122363531913,0.06472924487331604,-0.45402676875549675,-0.09324850292527212,0.01867400303663434,0.053249875079833114,0.005016123253314225,0.2998925116445718,0.02257255463991401,0.09620207810820494,0.0014331780723754925,0.0014331780723754925,0.002866356144750985,0.050161232533142246,0.33715514152633463,0.1759226083840917,0.11698316015764959,0.09082766033679684,0.42672877104980295,0.34127552848441417,15.422946668128484
1.0,0.0,-0.06,-0.30338973443150025,-0.605435115438843,0.01904761904761905,0.26384364820846906,0.54,0.04545454545454584,-0.20278633670680393,-0.14028234271156198,-0.261774822747652,-0.1352095776917668,-0.3727079899783455,-0.19733183897413875,-0.3113510427075358,-0.18053442635314937,0.0016123253314224292,0.45234682909351487,0.21121461841633823,0.07900394123969903,0.00017914725904693657,0.00017914725904693657,0.00017914725904693657,0.0035829451809387316,0.33715514152633463,0.10784664994625583,0.09369401648154783,0.0802579720530276,0.42672877104980295,0.43031171623074166,13.710151153416941
1.0,0.0,-0.48,-0.3922075595711935,-0.29617173044441103,-0.45714285714285713,-0.2671009771986971,0.5599999999999996,0.2878787878787885,-0.43240854877868395,-0.22551099848491177,-0.4800183217658187,-0.21752300697653615,-0.48860369382219687,-0.27319600832332613,-0.5498410308984026,-0.26281157462676324,0.0051952705123611605,0.13292726621282694,0.21121461841633823,0.2699749193837334,0.00035829451809387314,0.00035829451809387314,0.00035829451809387314,0.006449301325689717,0.08563238982443569,0.10784664994625583,0.13006091006807596,0.1082049444643497,0.42672877104980295,0.34127552848441417,13.447342679685468
1.0,0.0,-0.22,-0.24787859371919196,-0.290760661797133,1.6761904761904762,1.781758957654723,-0.040000000000000036,-0.4545454545454543,-0.30373148972321234,-0.1817380420261373,-0.3193228763676484,-0.17458888694034944,-0.30044269697798337,-0.21784969178181693,-0.33121114989813,-0.2149381938921639,0.011286277319957004,0.45234682909351487,0.14905051952705123,0.09190254389107846,0.0008957362952346829,0.0008957362952346829,0.0017914725904693658,0.015764958796130418,0.14582586886420637,0.135614475098531,0.15048369759942673,0.11519168756718022,0.023826585453242566,0.43031171623074166,13.845070331079134
1.0,0.0,-0.332,-0.29057947119019834,-0.23300064995758318,0.27082251082251085,0.41350310926858175,0.16909090909090896,0.3818181818181822,-0.08332039376663292,0.4145975012930393,-0.14760900341933622,0.4296218733146201,-0.19611059563537983,0.2402901540917732,-0.20685769699486478,0.29015112386618597,0.012719455392332497,0.13292726621282694,0.21121461841633823,0.20440702257255464,0.0008957362952346829,0.0008957362952346829,0.004478681476173415,0.0293801504836976,0.37244715155858116,0.10784664994625583,0.11698316015764959,0.09082766033679684,0.443568613400215,0.43031171623074166,13.742940940397677
1.0,0.0,-0.34,-0.21798797948948748,0.006064610650614541,-0.5428571428571428,-0.5602605863192183,-0.33999999999999986,-0.18181818181818166,-0.2972079428813351,-0.18901319805490363,-0.28225061444505006,-0.1838262000333015,-0.19879976645701994,-0.20399548392402883,-0.1795766879923176,-0.21023519591489884,0.0012540308133285561,0.45234682909351487,0.21121461841633823,0.16069509136510213,0.00017914725904693657,0.00017914725904693657,0.0005374417771408098,0.017018989609458975,0.33715514152633463,0.135614475098531,0.026155499820852742,0.1082049444643497,0.42672877104980295,0.2076316732353995,13.910821646859095
1.0,0.0,0.98,0.49938676202341936,-0.19860600037348936,0.08571428571428572,0.26058631921824105,0.2999999999999998,-0.22727272727272715,-0.13281339127270106,-0.06365169556602003,-0.16808000488323063,-0.05607110790826258,-0.14869149415773023,-0.10654722770256579,-0.11854553004840447,-0.10387588695587541,0.012719455392332497,0.073450376209244,0.02257255463991401,0.018631314940881404,0.00017914725904693657,0.00017914725904693657,0.0012540308133285561,0.0293801504836976,0.37244715155858116,0.10784664994625583,0.15048369759942673,0.11519168756718022,0.443568613400215,0.43031171623074166,14.837961845378985
1.0,0.0,0.98,1.0203374671696972,0.34982661883063376,0.4095238095238095,0.36807817589576547,-0.33999999999999986,-0.40909090909090884,0.43535786842380364,0.4490451985125285,0.3064047527538744,0.43900470702840405,0.5089093690644237,1.1817689599821115,0.5128719552550642,1.239606507951929,0.025618058043711932,0.2998925116445718,0.21121461841633823,0.07900394123969903,0.00017914725904693657,0.00017914725904693657,0.0005374417771408098,0.04371193120745252,0.37244715155858116,0.10784664994625583,0.09369401648154783,0.09978502328914368,0.443568613400215,0.43031171623074166,15.201805169084134
1.0,0.0,1.7,0.37982430510460163,-0.6219621350628824,-0.6476190476190476,-0.41368078175895767,0.9000000000000004,0.06060606060606067,0.26065876750988254,0.3207232860909207,0.5571487578281881,0.34764283072850605,-0.05398464233188236,0.19116181764600432,0.35342270208541515,0.3233249138396175,0.013256897169473307,0.45234682909351487,0.14905051952705123,0.09620207810820494,0.0025080616266571123,0.0025080616266571123,0.003941239699032604,0.09566463633106413,0.33715514152633463,0.20154066642780366,0.09118595485489071,0.09082766033679684,0.42672877104980295,0.34127552848441417,14.731801689838349
1.0,0.0,0.78,0.08091816280755706,-0.5492432487171091,-0.45714285714285713,-0.39087947882736157,0.019999999999999574,-1.1060606060606057,0.09754472060749365,0.1152413545164119,0.16296781241638614,0.1287384049836736,0.16721603464713566,0.08655148494322235,0.2811845469056179,0.07342753491875213,0.004299534217126478,0.021139376567538518,0.03959154424937299,0.20440702257255464,0.00017914725904693657,0.00017914725904693657,0.00017914725904693657,0.0293801504836976,0.37244715155858116,0.10784664994625583,0.14905051952705123,0.09853099247581512,0.42672877104980295,0.34127552848441417,14.403297778421795
1.0,0.0,-0.68,-0.482733419809727,-0.17903800913862675,0.8095238095238095,0.739413680781759,-0.3799999999999999,-0.18181818181818166,-0.5595396326400303,-0.2564662427287043,-0.5586366473436455,-0.2461942632046977,-0.5870760566711256,-0.3042299155959396,-0.5936256634526792,-0.28936423958773244,0.0037620924399856684,0.45234682909351487,0.1934790397706915,0.09190254389107846,0.0005374417771408098,0.0005374417771408098,0.0005374417771408098,0.006270154066642781,0.08563238982443569,0.1759226083840917,0.11698316015764959,0.1082049444643497,0.443568613400215,0.43031171623074166,13.081543466215237
1.0,0.0,0.172,0.37555421735750105,0.42977746275685924,0.4666666666666667,0.5342019543973942,-0.05999999999999961,-0.5909090909090908,0.3883656880912629,0.20277326647297367,0.28743542808007255,0.1928103285212253,0.2613353337225716,0.13743715820199884,0.1899116261565814,0.10431078216906836,0.0025080616266571123,0.45234682909351487,0.1816553206735937,0.07900394123969903,0.00035829451809387314,0.00035829451809387314,0.0005374417771408098,0.010211393765675385,0.049086348978860626,0.10784664994625583,0.09924758151200287,0.09853099247581512,0.443568613400215,0.43031171623074166,14.727793670047236
1.0,0.0,0.58,-0.09629047869711937,-0.670055762168837,0.6,0.5374592833876222,-0.3799999999999999,-0.9393939393939393,0.28093602801060674,0.0655985041282213,0.15698078820265507,0.058785759341004655,0.2636042481172444,0.05306877381257882,0.18881117066144137,0.014358265786673884,0.0017914725904693658,0.45234682909351487,0.21121461841633823,0.2699749193837334,0.00017914725904693657,0.00017914725904693657,0.0014331780723754925,0.04980293801504837,0.37244715155858116,0.10784664994625583,0.11698316015764959,0.09853099247581512,0.443568613400215,0.43031171623074166,14.141211419624977
1.0,0.0,0.56,0.3371234276335952,-0.0826373680910653,0.14285714285714285,-0.1270358306188925,-1.04,-0.8939393939393938,0.26044990469956497,0.26625054548200205,0.2656575219486021,0.27644153901719604,0.28026635724685345,0.22037592495330813,0.2583319274841356,0.19697661383530604,0.0008957362952346829,0.2998925116445718,0.1934790397706915,0.16069509136510213,0.0005374417771408098,0.0005374417771408098,0.0010748835542816195,0.017556431386599784,0.14582586886420637,0.135614475098531,0.11698316015764959,0.09978502328914368,0.443568613400215,0.34127552848441417,14.690979711984754
1.0,0.0,-0.54,-0.4400325423387206,-0.3619370263113294,-0.14285714285714285,-0.1563517915309446,-0.28000000000000025,0.2575757575757582,-0.4856666134207478,-0.2359846770108245,-0.5185362515944689,-0.2269144416322506,-0.5875823128145623,-0.29391109731752746,-0.5935270377243411,-0.2778454686595645,0.0023289143676101754,0.13292726621282694,0.21121461841633823,0.09190254389107846,0.00017914725904693657,0.00017914725904693657,0.00017914725904693657,0.006270154066642781,0.08563238982443569,0.08437835901110713,0.15048369759942673,0.1082049444643497,0.42672877104980295,0.34127552848441417,13.270785106659046
1.0,0.0,-0.02,-0.3460906119025066,-0.7290572222266577,0.575595238095238,0.30618892508143325,-0.9012499999999992,-0.4668560606060603,0.20701933304010112,0.23086594221670073,0.16050893143862055,0.2311833124107709,0.25298487883110266,0.20118251891584804,0.1917110590586431,0.1732953321834839,0.0032246506628448583,0.13292726621282694,0.1934790397706915,0.09190254389107846,0.00035829451809387314,0.00035829451809387314,0.0008957362952346829,0.04371193120745252,0.37244715155858116,0.12809029021855967,0.09369401648154783,0.1082049444643497,0.443568613400215,0.43031171623074166,13.592368256649284
1.0,0.0,0.78,1.7462523841768054,1.3987414643030003,0.8761904761904762,1.224755700325733,0.54,0.7424242424242429,0.4891097862528797,0.953846307463737,0.42033554357426933,0.9803096434577877,0.14121590161632439,0.6381098506078543,0.5153817204998767,0.8910107185810571,0.023468290935148694,0.45234682909351487,0.1816553206735937,0.2699749193837334,0.00035829451809387314,0.00035829451809387314,0.00680759584378359,0.029201003224650662,0.14582586886420637,0.1759226083840917,0.09369401648154783,0.09853099247581512,0.443568613400215,0.43031171623074166,15.555976908243359
1.0,0.0,0.496,1.3563933728665172,1.3906363929376846,0.09523809523809523,0.6775244299674267,1.54,1.484848484848485,0.8677585414695701,0.008114189810930171,0.8029933673470621,-0.07014688888801605,0.2585158195806573,0.10184992177023311,0.560334289310788,0.05940304605218715,0.03690433536366894,0.2998925116445718,0.09243998566821927,0.07900394123969903,0.0008957362952346829,0.0008957362952346829,0.0025080616266571123,0.07273378717305626,0.33715514152633463,0.1759226083840917,0.15048369759942673,0.09978502328914368,0.443568613400215,0.43031171623074166,15.381414677273726
1.0,0.0,1.98,1.233841854524729,-0.09970831494323765,-0.6476190476190476,-0.41368078175895767,0.9000000000000004,0.06060606060606067,0.26065876750988254,0.3207232860909207,0.5571487578281881,0.34764283072850605,-0.05398464233188236,0.19116181764600432,0.35342270208541515,0.3233249138396175,0.01092798280186313,0.2998925116445718,0.03959154424937299,0.038874955213185236,0.0010748835542816195,0.0010748835542816195,0.003941239699032604,0.09566463633106413,0.33715514152633463,0.20154066642780366,0.15048369759942673,0.09566463633106413,0.42672877104980295,0.34127552848441417,15.319588176962746
